date,fiscal_year,product_code,customer_code,sold_quantity,forecast_quantity
2018-06-01,2018,A1118150201,70006158,3,5
2018-06-01,2018,A1118150201,70007198,24,19
2018-06-01,2018,A1118150201,70008169,11,11
2018-06-01,2018,A1118150201,70008170,13,11
2018-06-01,2018,A1118150201,70011193,5,8
2018-06-01,2018,A1118150201,70011194,4,4
2018-06-01,2018,A1118150201,70013125,2,1
2018-06-01,2018,A1118150201,70013126,2,1
2018-06-01,2018,A1118150201,70016178,1,1
2018-06-01,2018,A1118150201,70022084,28,10
2018-06-01,2018,A1118150201,70022085,22,12
2018-06-01,2018,A1118150201,70023032,4,1
2018-06-01,2018,A1118150201,70027208,4,2
2018-06-01,2018,A1118150201,80006154,13,22
2018-06-01,2018,A1118150201,80007196,149,76
2018-06-01,2018,A1118150201,90001020,2,2
2018-06-01,2018,A1118150201,90001021,1,1
2018-06-01,2018,A1118150201,90002001,46,18
2018-06-01,2018,A1118150201,90002002,14,65
2018-06-01,2018,A1118150201,90002004,33,40
2018-06-01,2018,A1118150201,90002005,7,72
2018-06-01,2018,A1118150201,90002006,41,64
2018-06-01,2018,A1118150201,90002008,89,59
2018-06-01,2018,A1118150201,90002009,28,51
2018-06-01,2018,A1118150201,90002010,42,20
2018-06-01,2018,A1118150201,90002012,58,76
2018-06-01,2018,A1118150201,90002013,20,11
2018-06-01,2018,A1118150201,90002014,59,32
2018-06-01,2018,A1118150201,90002016,10,34
2018-06-01,2018,A1118150201,90003180,13,11
2018-06-01,2018,A1118150201,90006153,3,1
2018-06-01,2018,A1118150201,90006156,5,2
2018-06-01,2018,A1118150201,90007197,25,12
2018-06-01,2018,A1118150201,90008164,7,6
2018-06-01,2018,A1118150201,90008165,14,2
2018-06-01,2018,A1118150201,90008166,3,7
2018-06-01,2018,A1118150201,90008168,14,9
2018-06-01,2018,A1118150201,90011185,3,6
2018-06-01,2018,A1118150201,90011186,11,1
2018-06-01,2018,A1118150201,90011188,2,6
2018-06-01,2018,A1118150201,90011189,6,2
2018-06-01,2018,A1118150201,90011190,4,1
2018-06-01,2018,A1118150201,90011192,4,6
2018-06-01,2018,A1118150201,90013116,1,2
2018-06-01,2018,A1118150201,90013117,3,1
2018-06-01,2018,A1118150201,90013118,2,1
2018-06-01,2018,A1118150201,90013120,2,2
2018-06-01,2018,A1118150201,90013121,2,1
2018-06-01,2018,A1118150201,90013122,1,0
2018-06-01,2018,A1118150201,90013124,1,2
2018-06-01,2018,A1118150201,90016172,1,0
2018-06-01,2018,A1118150201,90016176,0,1
2018-06-01,2018,A1118150201,90022072,17,6
2018-06-01,2018,A1118150201,90022073,15,13
2018-06-01,2018,A1118150201,90022074,38,4
2018-06-01,2018,A1118150201,90022076,29,6
2018-06-01,2018,A1118150201,90022077,6,7
2018-06-01,2018,A1118150201,90022078,11,2
2018-06-01,2018,A1118150201,90022080,14,2
2018-06-01,2018,A1118150201,90022081,29,5
2018-06-01,2018,A1118150201,90022082,8,6
2018-06-01,2018,A1118150201,90023022,2,2
2018-06-01,2018,A1118150201,90023024,4,2
2018-06-01,2018,A1118150201,90023025,1,2
2018-06-01,2018,A1118150201,90023026,4,1
2018-06-01,2018,A1118150201,90023028,1,3
2018-06-01,2018,A1118150201,90023029,1,2
2018-06-01,2018,A1118150201,90023030,3,2
2018-06-01,2018,A1118150202,70002017,12,47
2018-06-01,2018,A1118150202,70002018,51,50
2018-06-01,2018,A1118150202,70003181,17,9
2018-06-01,2018,A1118150202,70003182,11,3
2018-06-01,2018,A1118150202,70006157,1,2
2018-06-01,2018,A1118150202,70006158,8,6
2018-06-01,2018,A1118150202,70007198,20,3
2018-06-01,2018,A1118150202,70008169,4,14
2018-06-01,2018,A1118150202,70008170,15,13
2018-06-01,2018,A1118150202,70011193,4,1
2018-06-01,2018,A1118150202,70011194,6,7
2018-06-01,2018,A1118150202,70013125,2,1
2018-06-01,2018,A1118150202,70013126,2,2
2018-06-01,2018,A1118150202,70016177,1,0
2018-06-01,2018,A1118150202,70016178,1,1
2018-06-01,2018,A1118150202,70022084,21,6
2018-06-01,2018,A1118150202,70022085,31,9
2018-06-01,2018,A1118150202,70023032,4,3
2018-06-01,2018,A1118150202,70027208,5,5
2018-06-01,2018,A1118150202,80006154,31,20
2018-06-01,2018,A1118150202,80007196,28,31
2018-06-01,2018,A1118150202,90001020,2,3
2018-06-01,2018,A1118150202,90001021,2,2
2018-06-01,2018,A1118150202,90002001,37,52
2018-06-01,2018,A1118150202,90002002,47,35
2018-06-01,2018,A1118150202,90002004,30,35
2018-06-01,2018,A1118150202,90002005,21,12
2018-06-01,2018,A1118150202,90002006,21,49
2018-06-01,2018,A1118150202,90002008,27,20
2018-06-01,2018,A1118150202,90002009,55,51
2018-06-01,2018,A1118150202,90002010,61,13
2018-06-01,2018,A1118150202,90002012,43,16
2018-06-01,2018,A1118150202,90002013,16,31
2018-06-01,2018,A1118150202,90002014,31,55
2018-06-01,2018,A1118150202,90002016,17,11
2018-06-01,2018,A1118150202,90003180,11,4
2018-06-01,2018,A1118150202,90006153,6,1
2018-06-01,2018,A1118150202,90006156,5,1
2018-06-01,2018,A1118150202,90007197,22,2
2018-06-01,2018,A1118150202,90008164,4,5
2018-06-01,2018,A1118150202,90008165,6,3
2018-06-01,2018,A1118150202,90008166,2,13
2018-06-01,2018,A1118150202,90008168,5,19
2018-06-01,2018,A1118150202,90011185,7,3
2018-06-01,2018,A1118150202,90011186,8,5
2018-06-01,2018,A1118150202,90011188,2,2
2018-06-01,2018,A1118150202,90011189,2,5
2018-06-01,2018,A1118150202,90011190,10,3
2018-06-01,2018,A1118150202,90011192,2,2
2018-06-01,2018,A1118150202,90013116,2,1
2018-06-01,2018,A1118150202,90013117,2,1
2018-06-01,2018,A1118150202,90013118,1,1
2018-06-01,2018,A1118150202,90013120,1,1
2018-06-01,2018,A1118150202,90013121,1,2
2018-06-01,2018,A1118150202,90013122,3,1
2018-06-01,2018,A1118150202,90013124,1,1
2018-06-01,2018,A1118150202,90016172,1,1
2018-06-01,2018,A1118150202,90016173,1,0
2018-06-01,2018,A1118150202,90016174,1,1
2018-06-01,2018,A1118150202,90016176,1,1
2018-06-01,2018,A1118150202,90022072,10,3
2018-06-01,2018,A1118150202,90022073,19,5
2018-06-01,2018,A1118150202,90022074,21,6
2018-06-01,2018,A1118150202,90022076,15,9
2018-06-01,2018,A1118150202,90022077,27,6
2018-06-01,2018,A1118150202,90022078,7,2
2018-06-01,2018,A1118150202,90022080,18,12
2018-06-01,2018,A1118150202,90022081,28,10
2018-06-01,2018,A1118150202,90022082,31,9
2018-06-01,2018,A1118150202,90023022,4,1
2018-06-01,2018,A1118150202,90023024,4,2
2018-06-01,2018,A1118150202,90023025,3,2
2018-06-01,2018,A1118150202,90023026,1,2
2018-06-01,2018,A1118150202,90023028,2,3
2018-06-01,2018,A1118150202,90023029,3,1
2018-06-01,2018,A1118150202,90023030,2,2
2018-06-01,2018,A1119150203,70002017,49,58
2018-06-01,2018,A1119150203,70002018,16,58
2018-06-01,2018,A1119150203,70003181,2,9
2018-06-01,2018,A1119150203,70003182,18,2
2018-06-01,2018,A1119150203,70006157,1,4
2018-06-01,2018,A1119150203,70006158,5,3
2018-06-01,2018,A1119150203,70007198,31,5
2018-06-01,2018,A1119150203,70008169,14,19
2018-06-01,2018,A1119150203,70008170,17,15
2018-06-01,2018,A1119150203,70011193,8,4
2018-06-01,2018,A1119150203,70011194,2,3
2018-06-01,2018,A1119150203,70013125,2,1
2018-06-01,2018,A1119150203,70013126,2,1
2018-06-01,2018,A1119150203,70016177,1,1
2018-06-01,2018,A1119150203,70016178,1,0
2018-06-01,2018,A1119150203,70022084,27,9
2018-06-01,2018,A1119150203,70022085,10,12
2018-06-01,2018,A1119150203,70023032,3,3
2018-06-01,2018,A1119150203,70027208,5,7
2018-06-01,2018,A1119150203,80006154,6,20
2018-06-01,2018,A1119150203,80007196,94,75
2018-06-01,2018,A1119150203,90001020,1,2
2018-06-01,2018,A1119150203,90001021,1,1
2018-06-01,2018,A1119150203,90002001,40,62
2018-06-01,2018,A1119150203,90002002,45,57
2018-06-01,2018,A1119150203,90002004,24,17
2018-06-01,2018,A1119150203,90002005,20,49
2018-06-01,2018,A1119150203,90002006,50,12
2018-06-01,2018,A1119150203,90002008,22,33
2018-06-01,2018,A1119150203,90002009,77,28
2018-06-01,2018,A1119150203,90002010,10,42
2018-06-01,2018,A1119150203,90002012,47,47
2018-06-01,2018,A1119150203,90002013,12,40
2018-06-01,2018,A1119150203,90002014,17,9
2018-06-01,2018,A1119150203,90002016,36,11
2018-06-01,2018,A1119150203,90003180,6,3
2018-06-01,2018,A1119150203,90006153,6,5
2018-06-01,2018,A1119150203,90006156,6,5
2018-06-01,2018,A1119150203,90007197,6,4
2018-06-01,2018,A1119150203,90008164,7,9
2018-06-01,2018,A1119150203,90008165,13,3
2018-06-01,2018,A1119150203,90008166,6,20
2018-06-01,2018,A1119150203,90008168,17,10
2018-06-01,2018,A1119150203,90011185,10,6
2018-06-01,2018,A1119150203,90011186,5,1
2018-06-01,2018,A1119150203,90011188,8,3
2018-06-01,2018,A1119150203,90011189,11,3
2018-06-01,2018,A1119150203,90011190,3,4
2018-06-01,2018,A1119150203,90011192,5,3
2018-06-01,2018,A1119150203,90013116,1,1
2018-06-01,2018,A1119150203,90013117,2,2
2018-06-01,2018,A1119150203,90013118,2,1
2018-06-01,2018,A1119150203,90013120,1,0
2018-06-01,2018,A1119150203,90013121,1,1
2018-06-01,2018,A1119150203,90013122,2,1
2018-06-01,2018,A1119150203,90013124,1,1
2018-06-01,2018,A1119150203,90016172,0,1
2018-06-01,2018,A1119150203,90016173,1,0
2018-06-01,2018,A1119150203,90016176,1,0
2018-06-01,2018,A1119150203,90022072,15,2
2018-06-01,2018,A1119150203,90022073,20,11
2018-06-01,2018,A1119150203,90022074,37,6
2018-06-01,2018,A1119150203,90022076,16,9
2018-06-01,2018,A1119150203,90022077,8,17
2018-06-01,2018,A1119150203,90022078,10,6
2018-06-01,2018,A1119150203,90022080,9,2
2018-06-01,2018,A1119150203,90022081,43,15
2018-06-01,2018,A1119150203,90022082,8,9
2018-06-01,2018,A1119150203,90023022,4,3
2018-06-01,2018,A1119150203,90023024,4,2
2018-06-01,2018,A1119150203,90023025,1,3
2018-06-01,2018,A1119150203,90023026,4,2
2018-06-01,2018,A1119150203,90023028,3,3
2018-06-01,2018,A1119150203,90023029,3,2
2018-06-01,2018,A1119150203,90023030,1,1
2018-06-01,2018,A1219150301,70002017,41,56
2018-06-01,2018,A1219150301,70002018,44,21
2018-06-01,2018,A1219150301,70003181,2,1
2018-06-01,2018,A1219150301,70003182,11,8
2018-06-01,2018,A1219150301,70006157,2,3
2018-06-01,2018,A1219150301,70006158,2,6
2018-06-01,2018,A1219150301,70007198,17,3
2018-06-01,2018,A1219150301,70008169,5,13
2018-06-01,2018,A1219150301,70008170,17,14
2018-06-01,2018,A1219150301,70011193,3,2
2018-06-01,2018,A1219150301,70011194,5,5
2018-06-01,2018,A1219150301,70013125,3,2
2018-06-01,2018,A1219150301,70013126,2,1
2018-06-01,2018,A1219150301,70016177,0,1
2018-06-01,2018,A1219150301,70022084,7,7
2018-06-01,2018,A1219150301,70022085,16,13
2018-06-01,2018,A1219150301,70023032,2,0
2018-06-01,2018,A1219150301,70027208,8,6
2018-06-01,2018,A1219150301,80006154,7,10
2018-06-01,2018,A1219150301,80007196,54,38
2018-06-01,2018,A1219150301,90001020,1,2
2018-06-01,2018,A1219150301,90001021,0,2
2018-06-01,2018,A1219150301,90002001,53,17
2018-06-01,2018,A1219150301,90002002,32,40
2018-06-01,2018,A1219150301,90002004,10,55
2018-06-01,2018,A1219150301,90002005,59,56
2018-06-01,2018,A1219150301,90002006,48,18
2018-06-01,2018,A1219150301,90002008,84,62
2018-06-01,2018,A1219150301,90002009,27,93
2018-06-01,2018,A1219150301,90002010,9,36
2018-06-01,2018,A1219150301,90002012,38,76
2018-06-01,2018,A1219150301,90002013,49,47
2018-06-01,2018,A1219150301,90002014,58,20
2018-06-01,2018,A1219150301,90002016,50,68
2018-06-01,2018,A1219150301,90003180,18,9
2018-06-01,2018,A1219150301,90006153,7,1
2018-06-01,2018,A1219150301,90006156,4,1
2018-06-01,2018,A1219150301,90007197,24,13
2018-06-01,2018,A1219150301,90008164,18,13
2018-06-01,2018,A1219150301,90008165,6,12
2018-06-01,2018,A1219150301,90008166,5,20
2018-06-01,2018,A1219150301,90008168,2,12
2018-06-01,2018,A1219150301,90011185,9,3
2018-06-01,2018,A1219150301,90011186,2,6
2018-06-01,2018,A1219150301,90011188,7,3
2018-06-01,2018,A1219150301,90011189,1,6
2018-06-01,2018,A1219150301,90011190,5,6
2018-06-01,2018,A1219150301,90011192,3,3
2018-06-01,2018,A1219150301,90013116,1,1
2018-06-01,2018,A1219150301,90013117,2,0
2018-06-01,2018,A1219150301,90013118,1,1
2018-06-01,2018,A1219150301,90013120,1,1
2018-06-01,2018,A1219150301,90013121,1,2
2018-06-01,2018,A1219150301,90013122,1,1
2018-06-01,2018,A1219150301,90013124,1,1
2018-06-01,2018,A1219150301,90016173,1,0
2018-06-01,2018,A1219150301,90016174,1,0
2018-06-01,2018,A1219150301,90016176,0,1
2018-06-01,2018,A1219150301,90022072,7,13
2018-06-01,2018,A1219150301,90022073,19,11
2018-06-01,2018,A1219150301,90022074,40,14
2018-06-01,2018,A1219150301,90022076,10,2
2018-06-01,2018,A1219150301,90022077,30,6
2018-06-01,2018,A1219150301,90022078,23,8
2018-06-01,2018,A1219150301,90022080,11,6
2018-06-01,2018,A1219150301,90022081,39,4
2018-06-01,2018,A1219150301,90022082,16,2
2018-06-01,2018,A1219150301,90023022,1,2
2018-06-01,2018,A1219150301,90023024,4,4
2018-06-01,2018,A1219150301,90023025,3,2
2018-06-01,2018,A1219150301,90023026,3,1
2018-06-01,2018,A1219150301,90023028,4,1
2018-06-01,2018,A1219150301,90023029,1,3
2018-06-01,2018,A1219150301,90023030,1,2
2018-06-01,2018,A1618150101,70002017,1,2
2018-06-01,2018,A1618150101,70002018,2,7
2018-06-01,2018,A1618150101,70003181,0,1
2018-06-01,2018,A1618150101,70003182,1,1
2018-06-01,2018,A1618150101,70006157,0,1
2018-06-01,2018,A1618150101,70007198,1,3
2018-06-01,2018,A1618150101,70008169,0,2
2018-06-01,2018,A1618150101,70008170,1,2
2018-06-01,2018,A1618150101,70011193,0,1
2018-06-01,2018,A1618150101,70011194,1,1
2018-06-01,2018,A1618150101,70022084,2,1
2018-06-01,2018,A1618150101,70022085,1,1
2018-06-01,2018,A1618150101,70027208,1,0
2018-06-01,2018,A1618150101,80006154,1,1
2018-06-01,2018,A1618150101,80007196,5,9
2018-06-01,2018,A1618150101,90002001,3,3
2018-06-01,2018,A1618150101,90002002,2,8
2018-06-01,2018,A1618150101,90002004,2,9
2018-06-01,2018,A1618150101,90002005,1,4
2018-06-01,2018,A1618150101,90002006,2,3
2018-06-01,2018,A1618150101,90002008,3,15
2018-06-01,2018,A1618150101,90002009,4,3
2018-06-01,2018,A1618150101,90002010,3,4
2018-06-01,2018,A1618150101,90002012,3,5
2018-06-01,2018,A1618150101,90002013,2,1
2018-06-01,2018,A1618150101,90002014,5,2
2018-06-01,2018,A1618150101,90002016,3,8
2018-06-01,2018,A1618150101,90003180,1,2
2018-06-01,2018,A1618150101,90006153,1,0
2018-06-01,2018,A1618150101,90006156,1,0
2018-06-01,2018,A1618150101,90007197,3,1
2018-06-01,2018,A1618150101,90008164,1,2
2018-06-01,2018,A1618150101,90008165,1,0
2018-06-01,2018,A1618150101,90008166,1,1
2018-06-01,2018,A1618150101,90008168,0,1
2018-06-01,2018,A1618150101,90011185,0,1
2018-06-01,2018,A1618150101,90011186,0,1
2018-06-01,2018,A1618150101,90011188,1,0
2018-06-01,2018,A1618150101,90011189,1,1
2018-06-01,2018,A1618150101,90022072,2,1
2018-06-01,2018,A1618150101,90022073,2,1
2018-06-01,2018,A1618150101,90022074,0,1
2018-06-01,2018,A1618150101,90022076,1,1
2018-06-01,2018,A1618150101,90022077,2,1
2018-06-01,2018,A1618150101,90022078,2,2
2018-06-01,2018,A1618150101,90022080,2,2
2018-06-01,2018,A1618150101,90022081,1,2
2018-06-01,2018,A1618150101,90022082,1,1
2018-06-01,2018,A1618150102,70002017,3,4
2018-06-01,2018,A1618150102,70002018,4,6
2018-06-01,2018,A1618150102,70003181,0,1
2018-06-01,2018,A1618150102,70003182,0,1
2018-06-01,2018,A1618150102,70007198,1,1
2018-06-01,2018,A1618150102,70008169,1,0
2018-06-01,2018,A1618150102,70008170,1,3
2018-06-01,2018,A1618150102,70022084,1,0
2018-06-01,2018,A1618150102,70022085,0,2
2018-06-01,2018,A1618150102,80006154,3,1
2018-06-01,2018,A1618150102,80007196,1,6
2018-06-01,2018,A1618150102,90002001,3,1
2018-06-01,2018,A1618150102,90002002,3,4
2018-06-01,2018,A1618150102,90002004,1,6
2018-06-01,2018,A1618150102,90002005,3,1
2018-06-01,2018,A1618150102,90002006,2,6
2018-06-01,2018,A1618150102,90002008,3,15
2018-06-01,2018,A1618150102,90002009,5,9
2018-06-01,2018,A1618150102,90002010,3,8
2018-06-01,2018,A1618150102,90002012,5,4
2018-06-01,2018,A1618150102,90002013,4,8
2018-06-01,2018,A1618150102,90002014,3,4
2018-06-01,2018,A1618150102,90002016,3,7
2018-06-01,2018,A1618150102,90003180,1,1
2018-06-01,2018,A1618150102,90006153,0,1
2018-06-01,2018,A1618150102,90006156,1,1
2018-06-01,2018,A1618150102,90007197,1,0
2018-06-01,2018,A1618150102,90008164,1,1
2018-06-01,2018,A1618150102,90008165,1,1
2018-06-01,2018,A1618150102,90008166,1,2
2018-06-01,2018,A1618150102,90008168,1,3
2018-06-01,2018,A1618150102,90011186,0,1
2018-06-01,2018,A1618150102,90011188,1,1
2018-06-01,2018,A1618150102,90011189,1,1
2018-06-01,2018,A1618150102,90011192,0,1
2018-06-01,2018,A1618150102,90022072,2,2
2018-06-01,2018,A1618150102,90022073,2,1
2018-06-01,2018,A1618150102,90022074,2,3
2018-06-01,2018,A1618150102,90022076,1,2
2018-06-01,2018,A1618150102,90022077,1,1
2018-06-01,2018,A1618150102,90022078,0,2
2018-06-01,2018,A1618150102,90022080,1,2
2018-06-01,2018,A1618150102,90022081,2,3
2018-06-01,2018,A1618150102,90022082,2,2
2018-06-01,2018,A1618150103,70002017,3,1
2018-06-01,2018,A1618150103,70002018,2,1
2018-06-01,2018,A1618150103,70003181,1,1
2018-06-01,2018,A1618150103,70003182,1,2
2018-06-01,2018,A1618150103,70006157,0,1
2018-06-01,2018,A1618150103,70007198,3,2
2018-06-01,2018,A1618150103,70008169,1,2
2018-06-01,2018,A1618150103,70008170,0,2
2018-06-01,2018,A1618150103,70011194,1,0
2018-06-01,2018,A1618150103,70022084,1,1
2018-06-01,2018,A1618150103,70022085,2,2
2018-06-01,2018,A1618150103,80006154,1,1
2018-06-01,2018,A1618150103,80007196,11,5
2018-06-01,2018,A1618150103,90002001,2,9
2018-06-01,2018,A1618150103,90002002,1,3
2018-06-01,2018,A1618150103,90002004,3,3
2018-06-01,2018,A1618150103,90002005,5,1
2018-06-01,2018,A1618150103,90002006,4,5
2018-06-01,2018,A1618150103,90002008,6,11
2018-06-01,2018,A1618150103,90002009,2,3
2018-06-01,2018,A1618150103,90002010,2,5
2018-06-01,2018,A1618150103,90002012,4,7
2018-06-01,2018,A1618150103,90002013,4,7
2018-06-01,2018,A1618150103,90002014,3,3
2018-06-01,2018,A1618150103,90002016,5,7
2018-06-01,2018,A1618150103,90003180,1,0
2018-06-01,2018,A1618150103,90006153,1,0
2018-06-01,2018,A1618150103,90006156,0,1
2018-06-01,2018,A1618150103,90007197,2,2
2018-06-01,2018,A1618150103,90008164,1,1
2018-06-01,2018,A1618150103,90008165,1,2
2018-06-01,2018,A1618150103,90008166,1,1
2018-06-01,2018,A1618150103,90008168,1,0
2018-06-01,2018,A1618150103,90011185,0,1
2018-06-01,2018,A1618150103,90011186,1,0
2018-06-01,2018,A1618150103,90011189,1,1
2018-06-01,2018,A1618150103,90011190,1,1
2018-06-01,2018,A1618150103,90011192,1,1
2018-06-01,2018,A1618150103,90022072,1,1
2018-06-01,2018,A1618150103,90022073,2,2
2018-06-01,2018,A1618150103,90022074,2,1
2018-06-01,2018,A1618150103,90022076,1,1
2018-06-01,2018,A1618150103,90022077,0,1
2018-06-01,2018,A1618150103,90022078,1,1
2018-06-01,2018,A1618150103,90022080,1,0
2018-06-01,2018,A1618150103,90022081,2,3
2018-06-01,2018,A1618150103,90022082,2,0
2018-06-01,2018,A1618150104,70002017,4,10
2018-06-01,2018,A1618150104,70002018,4,2
2018-06-01,2018,A1618150104,70003181,1,1
2018-06-01,2018,A1618150104,70003182,0,1
2018-06-01,2018,A1618150104,70006158,0,1
2018-06-01,2018,A1618150104,70007198,1,2
2018-06-01,2018,A1618150104,70008169,0,2
2018-06-01,2018,A1618150104,70008170,1,2
2018-06-01,2018,A1618150104,70011193,1,0
2018-06-01,2018,A1618150104,70022084,1,1
2018-06-01,2018,A1618150104,70022085,2,2
2018-06-01,2018,A1618150104,80006154,1,2
2018-06-01,2018,A1618150104,80007196,2,2
2018-06-01,2018,A1618150104,90002001,2,8
2018-06-01,2018,A1618150104,90002002,4,7
2018-06-01,2018,A1618150104,90002004,1,4
2018-06-01,2018,A1618150104,90002005,2,2
2018-06-01,2018,A1618150104,90002006,4,3
2018-06-01,2018,A1618150104,90002008,8,7
2018-06-01,2018,A1618150104,90002009,5,10
2018-06-01,2018,A1618150104,90002010,1,8
2018-06-01,2018,A1618150104,90002012,5,9
2018-06-01,2018,A1618150104,90002013,5,3
2018-06-01,2018,A1618150104,90002014,5,2
2018-06-01,2018,A1618150104,90002016,1,9
2018-06-01,2018,A1618150104,90003180,1,1
2018-06-01,2018,A1618150104,90006153,0,1
2018-06-01,2018,A1618150104,90006156,0,1
2018-06-01,2018,A1618150104,90007197,2,1
2018-06-01,2018,A1618150104,90008164,1,1
2018-06-01,2018,A1618150104,90008165,1,2
2018-06-01,2018,A1618150104,90008166,1,1
2018-06-01,2018,A1618150104,90008168,1,1
2018-06-01,2018,A1618150104,90011185,0,1
2018-06-01,2018,A1618150104,90011186,1,0
2018-06-01,2018,A1618150104,90011189,1,1
2018-06-01,2018,A1618150104,90011190,1,1
2018-06-01,2018,A1618150104,90022072,2,0
2018-06-01,2018,A1618150104,90022073,0,1
2018-06-01,2018,A1618150104,90022074,1,3
2018-06-01,2018,A1618150104,90022076,1,2
2018-06-01,2018,A1618150104,90022077,1,1
2018-06-01,2018,A1618150104,90022078,3,1
2018-06-01,2018,A1618150104,90022080,1,2
2018-06-01,2018,A1618150104,90022081,3,3
2018-06-01,2018,A1618150104,90022082,1,2
2018-06-01,2018,A1718150201,70002017,4,2
2018-06-01,2018,A1718150201,70002018,2,9
2018-06-01,2018,A1718150201,70003181,1,1
2018-06-01,2018,A1718150201,70003182,1,1
2018-06-01,2018,A1718150201,70006157,1,1
2018-06-01,2018,A1718150201,70007198,2,2
2018-06-01,2018,A1718150201,70008169,1,1
2018-06-01,2018,A1718150201,70008170,1,1
2018-06-01,2018,A1718150201,70022084,1,2
2018-06-01,2018,A1718150201,70022085,1,1
2018-06-01,2018,A1718150201,70027208,0,1
2018-06-01,2018,A1718150201,80006154,1,0
2018-06-01,2018,A1718150201,80007196,11,4
2018-06-01,2018,A1718150201,90002001,1,8
2018-06-01,2018,A1718150201,90002002,1,2
2018-06-01,2018,A1718150201,90002004,1,4
2018-06-01,2018,A1718150201,90002005,4,3
2018-06-01,2018,A1718150201,90002006,3,4
2018-06-01,2018,A1718150201,90002008,2,12
2018-06-01,2018,A1718150201,90002009,7,6
2018-06-01,2018,A1718150201,90002010,3,2
2018-06-01,2018,A1718150201,90002012,3,3
2018-06-01,2018,A1718150201,90002013,5,3
2018-06-01,2018,A1718150201,90002014,1,9
2018-06-01,2018,A1718150201,90002016,1,9
2018-06-01,2018,A1718150201,90003180,1,1
2018-06-01,2018,A1718150201,90006153,1,0
2018-06-01,2018,A1718150201,90006156,0,1
2018-06-01,2018,A1718150201,90007197,1,1
2018-06-01,2018,A1718150201,90008164,1,3
2018-06-01,2018,A1718150201,90008165,1,1
2018-06-01,2018,A1718150201,90008166,1,1
2018-06-01,2018,A1718150201,90008168,1,1
2018-06-01,2018,A1718150201,90011185,1,1
2018-06-01,2018,A1718150201,90011186,0,1
2018-06-01,2018,A1718150201,90011189,1,1
2018-06-01,2018,A1718150201,90011190,1,1
2018-06-01,2018,A1718150201,90011192,1,0
2018-06-01,2018,A1718150201,90022072,1,1
2018-06-01,2018,A1718150201,90022073,1,1
2018-06-01,2018,A1718150201,90022074,1,2
2018-06-01,2018,A1718150201,90022076,2,1
2018-06-01,2018,A1718150201,90022077,2,1
2018-06-01,2018,A1718150201,90022078,2,2
2018-06-01,2018,A1718150201,90022080,0,2
2018-06-01,2018,A1718150201,90022081,2,3
2018-06-01,2018,A1718150201,90022082,0,1
2018-06-01,2018,A2118150101,70002017,159,656
2018-06-01,2018,A2118150101,70002018,74,862
2018-06-01,2018,A2118150101,70003181,164,32
2018-06-01,2018,A2118150101,70003182,75,117
2018-06-01,2018,A2118150101,70006157,33,46
2018-06-01,2018,A2118150101,70006158,23,25
2018-06-01,2018,A2118150101,70007198,309,181
2018-06-01,2018,A2118150101,70008169,129,131
2018-06-01,2018,A2118150101,70008170,78,32
2018-06-01,2018,A2118150101,70011193,35,103
2018-06-01,2018,A2118150101,70011194,76,24
2018-06-01,2018,A2118150101,70013125,26,18
2018-06-01,2018,A2118150101,70013126,17,12
2018-06-01,2018,A2118150101,70016177,2,9
2018-06-01,2018,A2118150101,70016178,9,3
2018-06-01,2018,A2118150101,70022084,248,126
2018-06-01,2018,A2118150101,70022085,224,205
2018-06-01,2018,A2118150101,70023032,32,12
2018-06-01,2018,A2118150101,70027208,18,51
2018-06-01,2018,A2118150101,80006154,192,236
2018-06-01,2018,A2118150101,80007196,489,809
2018-06-01,2018,A2118150101,90001020,10,16
2018-06-01,2018,A2118150101,90001021,22,7
2018-06-01,2018,A2118150101,90002001,242,184
2018-06-01,2018,A2118150101,90002002,538,511
2018-06-01,2018,A2118150101,90002004,224,931
2018-06-01,2018,A2118150101,90002005,429,639
2018-06-01,2018,A2118150101,90002006,154,534
2018-06-01,2018,A2118150101,90002008,884,1629
2018-06-01,2018,A2118150101,90002009,260,1286
2018-06-01,2018,A2118150101,90002010,586,1080
2018-06-01,2018,A2118150101,90002012,353,304
2018-06-01,2018,A2118150101,90002013,563,405
2018-06-01,2018,A2118150101,90002014,66,923
2018-06-01,2018,A2118150101,90002016,554,190
2018-06-01,2018,A2118150101,90003180,131,173
2018-06-01,2018,A2118150101,90006153,73,49
2018-06-01,2018,A2118150101,90006156,60,82
2018-06-01,2018,A2118150101,90007197,317,184
2018-06-01,2018,A2118150101,90008164,54,162
2018-06-01,2018,A2118150101,90008165,75,112
2018-06-01,2018,A2118150101,90008166,88,208
2018-06-01,2018,A2118150101,90008168,37,164
2018-06-01,2018,A2118150101,90011185,21,47
2018-06-01,2018,A2118150101,90011186,84,32
2018-06-01,2018,A2118150101,90011188,76,34
2018-06-01,2018,A2118150101,90011189,77,52
2018-06-01,2018,A2118150101,90011190,41,72
2018-06-01,2018,A2118150101,90011192,89,77
2018-06-01,2018,A2118150101,90013116,8,5
2018-06-01,2018,A2118150101,90013117,24,5
2018-06-01,2018,A2118150101,90013118,19,19
2018-06-01,2018,A2118150101,90013120,26,20
2018-06-01,2018,A2118150101,90013121,4,10
2018-06-01,2018,A2118150101,90013122,10,10
2018-06-01,2018,A2118150101,90013124,20,16
